75.0,27.0,6.0,719.0,0.0
2.0,3.0,67.0,444.0,0.0
76.0,48.0,22.0,368.0,0.0
49.0,52.0,5.0,506.0,0.0
13.0,89.0,34.0,427.0,0.0
75.0,74.0,0.0,861.0,0.0
76.0,13.0,82.0,458.0,0.0
89.0,35.0,62.0,846.0,0.0
35.0,33.0,30.0,768.0,0.0
63.0,96.0,18.0,750.0,0.0
86.0,50.0,80.0,308.0,0.0
84.0,6.0,73.0,673.0,0.0
45.0,30.0,32.0,588.0,0.0
27.0,59.0,89.0,977.0,0.0
59.0,88.0,79.0,766.0,0.0
25.0,97.0,56.0,125.0,0.0
4.0,96.0,68.0,571.0,0.0
65.0,44.0,37.0,591.0,0.0
75.0,68.0,53.0,644.0,0.0
75.0,53.0,47.0,360.0,0.0
60.0,96.0,42.0,238.0,0.0
70.0,70.0,67.0,750.0,0.0
2.0,28.0,74.0,612.0,0.0
58.0,59.0,84.0,570.0,0.0
99.0,54.0,55.0,184.0,0.0
84.0,97.0,20.0,233.0,0.0
29.0,69.0,51.0,649.0,0.0
43.0,32.0,43.0,732.0,0.0
18.0,70.0,91.0,201.0,0.0
34.0,53.0,58.0,141.0,0.0
0.0,37.0,20.0,844.0,0.0
80.0,67.0,87.0,331.0,0.0
57.0,54.0,56.0,679.0,0.0
97.0,68.0,25.0,819.0,0.0
44.0,22.0,69.0,424.0,0.0
9.0,59.0,27.0,273.0,0.0
28.0,2.0,68.0,479.0,0.0
48.0,44.0,52.0,348.0,0.0
68.0,35.0,71.0,885.0,0.0
54.0,30.0,49.0,863.0,0.0
36.0,46.0,10.0,996.0,0.0
76.0,83.0,72.0,259.0,0.0
26.0,72.0,22.0,877.0,0.0
56.0,78.0,68.0,287.0,0.0
89.0,79.0,4.0,127.0,0.0
97.0,28.0,20.0,318.0,0.0
81.0,26.0,4.0,911.0,0.0
91.0,19.0,88.0,858.0,0.0
43.0,93.0,64.0,357.0,0.0
97.0,68.0,95.0,992.0,0.0
38.0,37.0,20.0,427.0,0.0
66.0,90.0,74.0,204.0,0.0
96.0,95.0,34.0,803.0,0.0
74.0,50.0,80.0,145.0,0.0
17.0,20.0,42.0,851.0,0.0
39.0,30.0,17.0,130.0,0.0
70.0,81.0,67.0,677.0,0.0
15.0,0.0,33.0,157.0,0.0
44.0,45.0,20.0,687.0,0.0
26.0,40.0,72.0,305.0,0.0
88.0,8.0,15.0,437.0,0.0
76.0,62.0,47.0,457.0,0.0
19.0,14.0,30.0,881.0,0.0
43.0,15.0,14.0,435.0,0.0
5.0,65.0,15.0,781.0,0.0
22.0,82.0,19.0,739.0,0.0
28.0,17.0,89.0,377.0,0.0
93.0,30.0,19.0,625.0,0.0
66.0,98.0,47.0,423.0,0.0
59.0,8.0,41.0,161.0,0.0
37.0,57.0,1.0,430.0,0.0
55.0,36.0,61.0,850.0,0.0
13.0,80.0,46.0,541.0,0.0
93.0,81.0,36.0,562.0,0.0
10.0,55.0,66.0,704.0,0.0
15.0,62.0,94.0,338.0,0.0
36.0,96.0,88.0,621.0,0.0
51.0,5.0,98.0,434.0,0.0
63.0,26.0,4.0,488.0,0.0
30.0,23.0,93.0,278.0,0.0
53.0,32.0,27.0,756.0,0.0
66.0,76.0,68.0,585.0,0.0
63.0,22.0,29.0,664.0,0.0
50.0,87.0,50.0,357.0,0.0
33.0,69.0,83.0,239.0,0.0
46.0,45.0,91.0,981.0,0.0
