72.0,12.0,5.0,723.0,0.0
0.0,28.0,27.0,341.0,0.0
71.0,75.0,85.0,243.0,0.0
47.0,93.0,17.0,490.0,0.0
31.0,23.0,32.0,506.0,0.0
62.0,10.0,15.0,413.0,0.0
68.0,39.0,37.0,852.0,0.0
19.0,44.0,77.0,378.0,0.0
60.0,29.0,79.0,131.0,0.0
15.0,56.0,49.0,424.0,0.0
1.0,31.0,96.0,651.0,0.0
85.0,26.0,34.0,568.0,0.0
75.0,50.0,65.0,619.0,0.0
53.0,70.0,41.0,997.0,0.0
34.0,40.0,22.0,850.0,0.0
63.0,79.0,56.0,117.0,0.0
28.0,99.0,4.0,141.0,0.0
7.0,66.0,42.0,796.0,0.0
96.0,7.0,24.0,878.0,0.0
60.0,45.0,83.0,582.0,0.0
49.0,53.0,29.0,743.0,0.0
76.0,88.0,76.0,931.0,0.0
33.0,2.0,88.0,362.0,0.0
42.0,81.0,51.0,266.0,0.0
62.0,23.0,93.0,909.0,0.0
98.0,87.0,18.0,797.0,0.0
90.0,90.0,16.0,130.0,0.0
77.0,90.0,32.0,373.0,0.0
70.0,4.0,28.0,337.0,0.0
84.0,35.0,28.0,329.0,0.0
69.0,54.0,64.0,533.0,0.0
73.0,84.0,56.0,132.0,0.0
46.0,38.0,35.0,929.0,0.0
14.0,82.0,92.0,489.0,0.0
90.0,52.0,82.0,266.0,0.0
41.0,99.0,35.0,102.0,0.0
67.0,19.0,79.0,144.0,0.0
80.0,32.0,54.0,477.0,0.0
33.0,34.0,33.0,753.0,0.0
28.0,87.0,60.0,668.0,0.0
8.0,10.0,75.0,383.0,0.0
43.0,77.0,61.0,846.0,0.0
98.0,79.0,85.0,951.0,0.0
76.0,63.0,67.0,918.0,0.0
44.0,60.0,27.0,149.0,0.0
41.0,84.0,84.0,672.0,0.0
62.0,91.0,0.0,477.0,0.0
68.0,13.0,5.0,108.0,0.0
59.0,3.0,52.0,535.0,0.0
48.0,11.0,65.0,383.0,0.0
74.0,68.0,37.0,991.0,0.0
27.0,84.0,27.0,163.0,0.0
72.0,19.0,95.0,126.0,0.0
57.0,31.0,17.0,191.0,0.0
99.0,17.0,70.0,540.0,0.0
71.0,48.0,25.0,722.0,0.0
31.0,39.0,88.0,814.0,0.0
35.0,42.0,68.0,614.0,0.0
25.0,57.0,10.0,405.0,0.0
47.0,34.0,43.0,277.0,0.0
34.0,68.0,66.0,684.0,0.0
80.0,77.0,17.0,804.0,0.0
23.0,60.0,53.0,560.0,0.0
40.0,10.0,54.0,888.0,0.0
70.0,55.0,95.0,985.0,0.0
89.0,4.0,85.0,371.0,0.0
96.0,46.0,11.0,574.0,0.0
9.0,26.0,62.0,328.0,0.0
68.0,96.0,59.0,136.0,0.0
70.0,2.0,12.0,577.0,0.0
68.0,65.0,8.0,639.0,0.0
6.0,5.0,90.0,791.0,0.0
82.0,33.0,43.0,951.0,0.0
89.0,53.0,93.0,241.0,0.0
45.0,5.0,34.0,491.0,0.0
22.0,32.0,0.0,716.0,0.0
78.0,67.0,77.0,121.0,0.0
88.0,93.0,51.0,624.0,0.0
90.0,39.0,0.0,245.0,0.0
22.0,16.0,59.0,893.0,0.0
