82.0,48.0,74.0,556.0,0.0
16.0,98.0,25.0,857.0,0.0
58.0,99.0,26.0,745.0,0.0
66.0,46.0,54.0,987.0,0.0
77.0,74.0,73.0,484.0,0.0
75.0,52.0,2.0,256.0,0.0
32.0,19.0,21.0,767.0,0.0
19.0,11.0,86.0,299.0,0.0
75.0,1.0,18.0,815.0,0.0
24.0,28.0,11.0,185.0,0.0
40.0,76.0,58.0,730.0,0.0
22.0,34.0,52.0,321.0,0.0
99.0,5.0,51.0,117.0,0.0
88.0,85.0,49.0,849.0,0.0
24.0,45.0,71.0,123.0,0.0
7.0,6.0,79.0,516.0,0.0
86.0,38.0,83.0,418.0,0.0
10.0,24.0,22.0,878.0,0.0
61.0,62.0,36.0,243.0,0.0
94.0,19.0,5.0,296.0,0.0
0.0,85.0,47.0,973.0,0.0
89.0,45.0,41.0,139.0,0.0
99.0,2.0,81.0,905.0,0.0
28.0,59.0,72.0,119.0,0.0
37.0,13.0,47.0,912.0,0.0
5.0,59.0,25.0,817.0,0.0
65.0,16.0,26.0,257.0,0.0
71.0,59.0,26.0,435.0,0.0
53.0,36.0,99.0,202.0,0.0
22.0,97.0,67.0,115.0,0.0
57.0,50.0,35.0,924.0,0.0
20.0,48.0,36.0,982.0,0.0
60.0,62.0,4.0,277.0,0.0
91.0,6.0,61.0,101.0,0.0
83.0,43.0,3.0,196.0,0.0
25.0,16.0,36.0,697.0,0.0
29.0,25.0,9.0,431.0,0.0
50.0,66.0,82.0,406.0,0.0
73.0,28.0,39.0,549.0,0.0
24.0,63.0,74.0,844.0,0.0
28.0,55.0,56.0,409.0,0.0
91.0,47.0,76.0,653.0,0.0
48.0,67.0,4.0,518.0,0.0
87.0,88.0,77.0,268.0,0.0
45.0,54.0,27.0,634.0,0.0
95.0,31.0,1.0,204.0,0.0
48.0,80.0,14.0,924.0,0.0
89.0,45.0,94.0,455.0,0.0
49.0,62.0,95.0,360.0,0.0
50.0,8.0,21.0,363.0,0.0
2.0,1.0,62.0,166.0,0.0
58.0,37.0,6.0,329.0,0.0
95.0,95.0,45.0,491.0,0.0
46.0,69.0,44.0,855.0,0.0
38.0,54.0,81.0,380.0,0.0
83.0,59.0,96.0,585.0,0.0
72.0,18.0,26.0,657.0,0.0
19.0,76.0,48.0,951.0,0.0
17.0,60.0,43.0,533.0,0.0
72.0,62.0,16.0,340.0,0.0
69.0,96.0,28.0,460.0,0.0
40.0,47.0,28.0,475.0,0.0
15.0,32.0,13.0,665.0,0.0
38.0,81.0,10.0,129.0,0.0
89.0,95.0,15.0,432.0,0.0
78.0,93.0,91.0,188.0,0.0
20.0,45.0,81.0,978.0,0.0
39.0,47.0,47.0,482.0,0.0
75.0,97.0,56.0,432.0,0.0
31.0,73.0,56.0,901.0,0.0
76.0,40.0,17.0,742.0,0.0
6.0,42.0,88.0,572.0,0.0
22.0,22.0,59.0,336.0,0.0
38.0,93.0,88.0,343.0,0.0
64.0,66.0,14.0,654.0,0.0
24.0,39.0,53.0,181.0,0.0
28.0,84.0,85.0,151.0,0.0
98.0,47.0,47.0,418.0,0.0
65.0,33.0,50.0,763.0,0.0
73.0,60.0,86.0,609.0,0.0
85.0,36.0,70.0,838.0,0.0
10.0,4.0,47.0,187.0,0.0
40.0,64.0,47.0,886.0,0.0
29.0,95.0,87.0,958.0,0.0
0.0,45.0,15.0,446.0,0.0
92.0,10.0,17.0,628.0,0.0
2.0,77.0,36.0,561.0,0.0
17.0,95.0,86.0,702.0,0.0
44.0,78.0,1.0,219.0,0.0
5.0,14.0,95.0,938.0,0.0
18.0,42.0,26.0,872.0,0.0
63.0,26.0,25.0,896.0,0.0
55.0,62.0,74.0,440.0,0.0
1.0,95.0,64.0,519.0,0.0
31.0,66.0,38.0,971.0,0.0
57.0,84.0,43.0,640.0,0.0
32.0,70.0,36.0,937.0,0.0
52.0,44.0,38.0,429.0,0.0
23.0,38.0,32.0,724.0,0.0
41.0,70.0,14.0,952.0,0.0
